id	author name	title catalog	vols	pub date	pub location
191505-1	Ferguson, Adam	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	1	1761	London
191505-2	Ferguson, Adam	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	1	1761	London
192859	Hawkesworth, John	Almoran and Hamet : an oriental tale in two volumes.	2	1761	London
192863	Hawkesworth, John	Almoran and Hamet : an oriental tale, in two volumes.	2	1761	London
193273		The Adventures of a black coat : containing a series of remarkable occurrences and entertaining incidents that it was a witness to in its peregrinations through the cities of London and Westminster in company with variety of characters / related by itself.	1	1760	London
193280	Fielding, Sarah	The adventures of David Simple : containing an account of his travels through the cities of London and Westminster, in search of a real friend / by a lady : in two volumes.	2	1761	Dublin
193355	Johnstone, Charles	Chrysal, or, The adventures of a guinea : wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal / by an adept.	4	1767	London
193386		The History of Frederick the forsaken : interspersed with anecdotes relative to several personages of rank and fashion in this metropolis : in two volumes.	2	1761	London
193485-1	Colman, George	Polly Honeycombe : a dramatick novel of one act, as it is now acted at the Theatre-Royal in Drury-Lane.	1	1760	London
193485-2	Colman, George	Polly Honeycombe : a dramatick novel of one act, as it is now acted at the Theatre-Royal in Drury-Lane.	1	1760	London
193485_3	Colman, George	Polly Honeycombe : a dramatick novel of one act. As it is now acted at the Theatre-Royal in Drury-Lane.	1	1760	London
193494	Smollett, Tobias George	The adventures of Sir Launcelot Greaves / by the author of Roderick Random : in two volumes.	2	1762	London
193580-1	Gunning	The histories of Lady Frances S---- and Lady Caroline S---- / written by the Miss Minifies ...	4	1763	London
194294		The Adventures of Sylvia Hughes / written by herself.	1	1761	London
194528	Smollett, Tobias George	Travels through France and Italy. Containing observations on character, customs, religion, government, police, commerce, arts, and antiquities. With a particular description of the town, territory, and climate of Nice. To which is added, a register of the weather, kept during a residence of eighteen months in that city. By T. Smollett.	2	1766	London
194769		The Wanderer, or Memoirs of Charles Searle, Esq; : containing his adventures by sea and land, with many remarkable characters and interesting situations in real life and a variety of surprizing incidents : in two volumes.	2	1766	London
194812	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby\\\'s letters.	2	1765	London
194813	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby\\\'s letters.	2	1764	London
195787		The Parasite : vol. I.-[vol. II.]	1	1765	Dublin
196104		Sophronia, or Letters to the ladies.	1	1761	London
196219-1	Brooke, Frances	The history of Emily Montague : in four volumes / by the author of Lady Julia Mandeville.	4	1769	London
196219-2	Brooke, Frances	The history of Emily Montague : in four volumes / by the author of Lady Julia Mandeville.	4	1769	London
196549	Cleland, John	The surprises of love : exemplified in the romance of a day, or An adventure in Greenwich-Park, last Easter. The romance of a night, or A Covent-Garden-adventure.	1	1765	London
196603-2	Woodfin	The discovery, or Memoirs of Miss Marianne Middleton / by Mrs. Woodfin ... : in two volumes.	2	1764	Dublin
196603	Woodfin	The discovery, or Memoirs of Miss Marianne Middleton / by Mrs. Woodfin ... : in two volumes.	2	1764	Dublin
196688		The Perplexed lovers, or The history of Sir Edward Balchen, Bart. in three volumes.	3	1768	London
196689	Pennington, Sarah	Letters on different subjects : in four volumes : amongst which are interspers\\\'d the adventures of Alphonso after the destruction of Lisbon by the author of The unfortunate mother\\\'s advice to her absent daughters.	4	1766	London
196691	Griffith, Richard	A series of genuine letters between Henry and Frances.	6	1767	London
1967107		Memoirs of the Chevalier Pierpoint.	2	1763	London
196864	A Lady	The history of Miss Pittborough : in a series of letters / by a Lady : in two volumes.	2	1767	London
196868		The History of Major Bromley and Miss Cliffen.	2	1767	London
196998	Voltaire	L\\\'ingenu, or The sincere Huron : a true history / translated from the French of M. de Voltaire.	1	1768	London
197021	Gunning	Barford Abbey : a novel, in a series of letters : in two volumes.	2	1768	London
197053	Sheridan, Frances Chamberlaine	The history of Nourjahad / by the editor of Sidney Bidulph.	1	1767	London
197114	Riccoboni, Marie Jeanne	Letters from Juliet Lady Catesby to her friend Lady Henrietta Campley : translated from the French.	1	1763	London
197294-1	Friend	The history of Eliza / written by a Friend : in two volumes.	2	1767	London
197294-2	Friend	The history of Eliza / written by a Friend : in two volumes.	2	1767	London
197297-1	Longueville, Peter	The hermit, or, The unparallel\\\'d sufferings and surprising adventures of Mr. Philip Quarll, an Englishman, who was lately discovered by Mr. Dorrington, a Bristol merchant, upon an uninhabited island in the South-Sea, where he has lived above fifty years, without any human assistance, still continues to reside, and will not come away ... : with a curious frontispiece and a map of the island.	1	1768	London
197400	Treyssac de Vergy, Pierre Henri	The lovers, or The memoirs of Lady Sarah B---- and the Countess P---- / published by Mr. Treyssac de Vergy ...	1	1769	London
197402		The History of Emily Willis, a natural daughter : in two volumes.	2	1768	London
197903	Langhorne, John	The correspondence of Theodosius and Constantia, from their first acquaintance to the departure of Theodosius : now first published from the original manuscripts / by the editor of The letters that passed between Theodosius and Constantia, after she had taken the veil.	1	1765	London
197904	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby\\\'s letters.	2	1769	London
198171		The Faithful fugitives, or Adventures of Miss Teresa M----- : in a series of letters to a friend.	1	1766	London
198261	Atkyns	The hermit : a novel / by a Lady : in two volumes.	2	1769	London
1986497	Kimber, Edward	Maria : the genuine memoirs of a young lady of rank and fortune / by the author of The life and adventures of Joe Thompson.	2	1765	London
198706	Herberts, Mary	The adventures of Proteus, &c. : a set of novels, never before published.	1	1769	Dublin
198707	Jenner, Charles	Letters from Lothario to Penelope : to which is added, Lucinda, a dramatic entertainment of three acts : inscribed to David Garrick, Esq. : in two volumes.	2	1769	London
198847	Griffith, Richard	Two novels : in letters / by the authors of Henry and Frances : in four volumes.	4	1769	London
198860	Marmontel, Jean FranÁois	Belisarius. by M. Marmontel ...	1	1767	London
198912		The Adventures of an author / written by himself and a friend : in two volumes.	2	1767	London
198938		The Nunnery, or, The history of Miss Sophia Howard : in two volumes.	2	1767	London
198941		The Triumph of love and beauty, or, The history of Mr. Wallace and his family : in four books.	2	1768	London
198960	Povey, Charles	The virgin in Eden, or The state of innocency : deliver\\\'d by way of image and description : presenting a nobleman, a student, and heiress on their progress from Sodom to Canaan : with the parable of the shepherd, Zachariah and Mary, who dwelt in thatched tenements, secluded from noise and snares : their holy living and dying : to which are added Pamela\\\'s letters proved to be immodest romances painted in images of virtue, masquerades in disguise that received birth, now vice reigns in triumph and swells in streams even to a deluge : in this treatise are the divine sayings of Queen Mary and Carolina in public assemblies and select companies, taken from their own manuscripts : the decree of God appoints these records to be kept in every house, in every kingdom and state from one generation to another, till the great fall of nature.	1	1767	London
199030	Pfeil, Johann Gottlob Benjamin	The memoirs of the Count of P--: shewing at once the dreadful consequences of vice, and the happiness in being virtuous : a novel / translated from the German, by F.W. Streit, F. Ducal S. at Jena. In two volumes.	2	1767	London
199111	Author of Lucinda Courtney	The history of Miss Harriot Fitzroy and Miss Emilia Spencer : written after the manner of Mr. Richardson\\\'s Clarissa / by the author of Lucinda Courtney : in two volumes.	1	1767	Dublin
199214-1	Scott, Sarah	A description of Millenium Hall and the country adjacent : together with the characters of the inhabitants and such historical anecdotes and reflections as may excite in the reader proper sentiments of humanity and lead the mind to the love of virtue / by a gentleman on his travels.	1	1767	London
199451	Mulso, Thomas	Callistus, or The man of fashion, and Sophronius, or The country gentleman : in three dialogues / by Thomas Mulso, Esq;	1	1769	Dublin
199564	A Lady	The history of Miss Sommervile / written by a lady : in two volumes.	2	1769	London
199576-2	A Lady	The history of Miss Sommervile / written by a lady : in two volumes.	1	1769	Dublin
199580		The Fruitless repentance, or the history of Miss Kitty Le Fever. In two volumes. Vol. 1. in two volumes.	2	1769	London
200185		Remarks on the character and manners of the French. In a series of letters, written during a residence of twelve months at Paris and its environs ...	2	1769	London
207938		The Adventures of a kidnapped orphan.	1	1767	London
218047	PreÃÅvost	The life and entertaining adventures of Mr. Cleveland, natural son of Oliver Cromwell / written by himself : giving a particular account of his unhappiness in love, marriage, friendship, &c. and his great sufferings in Europe and America : intermixed with reflections, describing the heart of man in all its variety of passions and disguises : also, some curious particulars of Oliver\\\'s history and amours, and several remarkable passages in the reign of King Charles II. never before made publick.	4	1760	London
247080	Saint-Hyacinthe	Histoire du Prince Titi, A.R. = The history of Prince Titi, a royal allegory / translated by a lady.	1	1736	London
