id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
ocn931590936	Dunallan; or, know what you judge; a story. In three volumes. By the author of ""The Decision,"" ""Father Clement,"" &c. &c.	Kennedy, Grace	1825	['Father Clement', 'The Decision']	['Story', 'Volume', 'You']	['Three']		['Dunallan']	['Judge', 'Know']		
ocn228695081	Philip Colville; or, a covenanter's story. Unfinished. By the author of ""The decision,"" ""Father Clement,"" &c. &c.	Kennedy, Grace	1825	['Father Clement', 'The decision']	['Covenanter', 'Story']	['Unfinished']		['Philip Colville']			
ocm14975239 	Lady Jane's pocket. A novel. In four volumes. By the author of Silvanella, or the Gipsey.	Author of Silvanella	1815	['Silvanella, or the Gipsey']	['Author', 'Lady', 'Novel', 'Pocket', 'Volume']	['Four']		['Jane']			
ocm13226312 	The Quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1817		['Quaker', 'Tale']			['Elizabeth B. Lester']			
ocn841534744	The monk: a romance.	Lewis, M. G	1796		['Monk', 'Romance']						
ocm04739245 	Romantic tales, by M. G. Lewis, author of the Monk, Adelgitha, &c. In four volumes.	Lewis, M. G	1808	['Adelgitha', 'The Monk']	['Author', 'Tale', 'Volume']	['Four', 'Romantic']		['M. G. Lewis']			
ocm37033335 	Tales of wonder. Containing: The castle of enchantment; or, the mysterious deception. The robber's daughter; or, the phantom of the grotto. The magic legacy. And the enchanted knight.	Lewis, M. G	1801	['The Castle of Enchantment: or, The Mysterious Deception.', 'The Enchanted Knight.', 'The Magic Legacy.', "The Robber's Daughter, or, The Phantom of the Grotto."]	['Tale', 'Wonder']						
ocm16348484 	Love and satire: containing the sarcastic correspondence of Julius and Eliza. To which is prefixed, a few brief memoirs of an unfortunate lover.		1805		['Correspondence', 'Love', 'Lover', 'Satire']	['Brief', 'Few', 'Sarcastic', 'Unfortunate']		['Eliza', 'Julius']	['Contain', 'Prefix']	['Memoirs']	
ocm10847141 	Caroline Lismore: or, the errors of fashion. A tale. By Alicia Catherine Mant, author of Ellen: or, the young godmother.	Mant, Alicia Catherine	1815	['Ellen: or, the young godmother']	['Author', 'Error', 'Fashion', 'Tale']			['Alicia Catherine Mant', 'Caroline Lismore']			
ocm29104507 	Ellen: or, the young godmother. A tale for youth. By a young lady.	Mant, Alicia Catherine	1812		['Godmother', 'Lady', 'Tale', 'Youth']	['Young']		['Ellen']			
ocm06925160 	The Albigenses, a romance. By the author of ""Bertram,"" a tragedy: ""Woman; or, pour et contre,"" &c.	Maturin, Charles Robert	1824	['Bertram', 'Woman; or, pour et contre']	['Albigenses', 'Author', 'Romance', 'Tragedy']						
ocm06929107 	Fatal revenge ; or, the family of Montorio. A romance. By Dennis Jasper Murphy. In three volumes.	Maturin, Charles Robert	1807		['Family', 'Romance', 'Volume']	['Fatal', 'Three']		['Dennis Jasper Murphy', 'Montorio']	['Revenge']		
ocm20682925 	The wild Irish boy. A novel. In four volumes. By the author of fatal revenge, Melmoth the wanderer, the albigenses, &c.	Maturin, Charles Robert	1824	['Fatal Revenge', 'Melmoth the Wanderer', 'The Albigenses']	['Author', 'Boy', 'Novel', 'Volume']	['Four', 'Irish', 'Wild']					
ocn810531182	Women; or, pour et contre. A tale. By the author of ""Bertram,"" &c.		1818	['Bertram']	['Author', 'Tale', 'Woman']						
ocn271241011	Laura; or, the influence of a kiss. Bij A. H. Geszner. Translated from the German.	Meltzer, Adolph Heinrich	1796		['German', 'Influence', 'Kiss']			['A. H. Geszner', 'Bij', 'Laura']	['Translate']		
ocm02060360 	The asylum; or, Alonzo and Melissa. An American tale, founded on fact. By I. Mitchell.	Jackson, Daniel	1811		['Asylum', 'Fact', 'Tale', 'Volume']	['American', 'Two']		['Alonzo', 'I. Mitchell', 'Melissa']	['Found']		
ocm09838110 	Mrs. Leicester's school: or, the history of several young ladies, related by themselves.	Lamb, Charles	1810		['History', 'Lady', 'School', 'Themself']	['Several', 'Young']		['Mrs. Leicester']	['Relay']		
ocm06959518 	Zenobia, queen of Palmyra. A narrative, founded on history. In two volumes. By the author of patriarchal times. Vol. I.	O\'Keeffe, Adelaide	1824	['Patriarchal Times']	['Author', 'History', 'Narrative', 'Queen', 'Volume']	['Two']	['Palmyra']	['Zenobia']	['Found']		
ocm04300840 	The misfortunes of Elphin. By the author of Headlong Hall.	Peacock, Thomas Love	1829	['Headlong Hall']	['Author', 'Misfortune']			['Elphin']			
ocm08438237 	Headlong Hall.	Peacock, Thomas Love	1816				['Headlong Hall']				
ocm02494528 	Maid Marian. By the author of Headlong Hall.	Peacock, Thomas Love	1822	['Headlong Hall']	['Author']			['Maid Marian']			
ocm06968795 	Nightmare Abbey: by the author of Headlong Hall.	Peacock, Thomas Love	1818	['Headlong Hall']	['Author']		['Nightmare Abbey']				
ocm13440754 	The adventures of the six princesses of Babylon, in their travels to the temple of virtue: an allegory. Dedicated, by permission, to her Royal Highness the Princess Mary.	Peacock, Lucy	1785		['Adventure', 'Allegory', 'Princess', 'Temple']	['Six', 'Their', 'Virtue']	['Babylon']	['Her Royal Highness The Princess Mary']	['Dedicate', 'Permit', 'Travel']		
ocm10503613 	The Gil Blas of the revolution. By L. B. Picard. In three volumes. Vol. I.	Picard, L.-B	1825		['Confession', 'Revolution', 'Volume']	['Three']		['Gil Blas', 'L. B. Picard', 'Lawrence Giffard']			
ocm17381477 	Robert and Adela: or, the rights of women best maintained by the sentiments of nature. In three volumes. Volume I.	Pigott, Harriet	1795		['Nature', 'Right', 'Sentiment', 'Volume', 'Woman']	['Best', 'Three']		['Adela', 'Robert']	['Maintain']		
ocm14032243 	Don Sebastian; or, the house of Braganza. An historical romance. In four volumes. By Miss Anna Maria Porter. Author of the Hungarian brothers.	Porter, Anna Maria	1809	['Hungarian brothers']	['Author', 'House', 'Miss', 'Romance', 'Volume']	['Four', 'Historical']		['Braganza', 'Don Sebastian', 'Miss Anna Maria Porter']			
ocm03596752 	The fast of St. Magdalen, a romance. By Miss Anna Maria Porter.	Porter, Anna Maria	1818		['Fast', 'Miss', 'Romance']			['Anna Maria Porter', 'St. Magdalen']			
ocm06989179 	Honor O'Hara. A novel. In three volumes. By Miss A. M. Porter, author of ""The Hungarian brothers,"" ""The recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1826	['The Hungarian Brothers', 'The Recluse of Norway']	['Miss', 'Novel', 'Volume']	['Three']		['A. M. Porter', "Honor O'Hara"]			
ocm06977684 	The Hungarian Brothers. By Miss Anna Maria Porter. In three vols.	Porter, Anna Maria	1807		['Brother', 'Miss']	['Hungarian']		['Anna Maria Porter']			
ocm01336923 	The Knight of St. John, a romance, by Miss Anna Maria Porter. Author of ""the recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1817	['The Recluse of Norway']	['Author', 'Knight', 'Romance']			['Miss Anna Maria Porter', 'St. John']			
ocm06977863 	The lake of Killarney: a novel, in three volumes. By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c.	Porter, Anna Maria	1804	['Octavia', 'Walsh Colville']	['Lake', 'Novel', 'Volume']	['Three']	['Anna Maria Porter']	['Killarney']			
ocm49835584 	Octavia. By Anna Maria Porter. In three volumes.	Porter, Anna Maria	1798		['Volume']	['Three']		['Anna Maria Porter', 'Octavia']			
ocm06972377 	The recluse of Norway. By Miss Anna Maria Porter.	Porter, Anna Maria	1814		['Miss', 'Recluse', 'Volume']	['Four']	['Norway']	['Miss Anna Maria Porter']			
ocm06976739 	Roche-Blanche; or, the hunters of the Pyrenees. A romance. By Miss Anna Maria Porter, author of ""the village of Mariendorpt,"" &c.	Porter, Anna Maria	1822	['The Village of Mariendorpt']	['Hunter']	['Romance']	['Pyrenees']	['Miss Anna Maria Porter', 'Roche-Blanche']			
ocm06972448 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Knight of St. John', 'The Fast Of St. Magdalen']	['Miss', 'Tale', 'Village']		['Mariendorpt']	['Anna Maria Porter']			
ocm63548219 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Knight of St. John', 'The fast of St. Magdalen']	['Author', 'Miss', 'Tale', 'Village']		['Mariendorpt']	['Anna Maria Porter']			
ocm47896198 	Manfrone; or, the one-handed monk. A romance. In four volumes. By Mary Anne Radcliffe, author of The mysterious Baron, &c. &c. Second edition. Vol. I.	Radcliffe, Ann Ward	1819	['Manfrone', 'The Mysterious Baron']	['Author', 'Edition', 'Monk', 'Romance', 'Volume']	['Four', 'One-handed', 'Second']		['Mary Anne Radcliffe']			
ocm05062980 	A Sicilian romance. By the authoress of The castles of Athlin and Dunbayne. In two volumes. Volume I.	Radcliffe, Ann Ward	1790	['The castles of Athlin and Dunbayne']	['Authoress', 'Romance', 'Volume']	['Sicilian', 'Two']					
ocm27442362 	Destination: or, memoirs of a private family by Clara Reeve, author of ""The old English baron,"" &c. &c.	Reeve, Clara	1799	['The Old English Baron']	['Author', 'Destination', 'Family', 'Memoir']	['Private']		['Clara Reeve']			
ocm24619819 	The old English baron: a gothic story. By Clara Reeve. A new edition.	Reeve, Clara	1784		['Baron', 'Edition', 'Story']	['English', 'Gothic', 'New', 'Old']		['Clara Reeve']			
ocm48799180 	Angelina. A novel. In three volumes. By Mary Robinson, author of Vancenza; The widow; Walsingham; Hubert de Sevrac; Natural daughter; The Sicilian lover; Sappho, &c. &c. Third Edition. Vol. I.	Robinson, Mary	1813	['Hubert de Sevrac', 'Natural Daughter', 'Sappho', 'The Sicilian Lover', 'The Widow', 'Vancenza', 'Walsingham']	['Author', 'Edition', 'Novel', 'Volume']	['Third', 'Three']		['Angelina', 'Mary Robinson']			
ocm07021553 	Hubert de Servac, a romance, of the Eighteenth century; by Mary Robinson, author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c. In three volumes, vol. I.	Robinson, Mary	1796	['Angelina', 'Poems', 'The Sicilian Lover', 'The Widow']	['Author', 'Century', 'Romance', 'Volume']	['Eighteenth', 'Three']		['Hubert de Sevrac', 'Mary Robinson']			
ocm50543021 	The natural daughter. With portraits of the Leadenhead family. A novel. By Mrs. Robinson, author of poems, Walsingham, The false friend, &c. &c. &c.	Robinson, Mary	1799	['Poems', 'The False Friend', 'Walsingham']	['Author', 'Daughter', 'Family', 'Mrs.', 'Novel', 'Portrait']	['Natural']		['Leadenhead', 'Robinson']			
ocm07020267 	Walsingham; or, the pupil of nature. A domestic story. By Mary Robinson, author of Angelina--Hubert de Sevrac--The widow--Vancenza, &c. &c. &c. In four volumes. Vol. I.	Robinson, Mary	1797	['Angelina', 'Hubert de Sevrac', 'The widow', 'Vancenza']	['Author', 'Nature', 'Pupil', 'Story', 'Volume']	['Domestic', 'Four']		['Mary Robinson', 'Walsingham']			
ocm07026767 	The children of the abbey: a tale. In five volumes. By Regina Maria Roche. A new edition with plates. Vol. I.	Roche, Regina Maria	1807		['Abbey', 'Child', 'Edition', 'Plate', 'Tale', 'Volume']	['New']		['Regina Maria Roche']			
ocm07026880 	Contrast. In three volumes. By Regina Maria Roche, author of the Children of the abbey; Discarded son; Vicar of Landsdown; Bridal of Dunamore; Tradition of the castle; Castle chapel, &c. &c.	Roche, Regina Maria	1828	['Bridal of Dunamore', 'Castle Chapel', 'Children of the Abbey', 'Discarded Son', 'Tradition of the Castle', 'Vicar of Landsdown']	['Contrast', 'Volume']	['Three']		['Regina Maria Roche']			
ocm07032000 	The Munster cottage boy. A tale. In four volumes. By Regina Maria Roche, author of The children of the abbey, Trecothick bower, Monastery of St. Columb, &c. &c.	Roche, Regina Maria	1820	['Monastery of St. Columb', 'The children of the abbey', 'Trecothick bower']	['Author', 'Boy', 'Cottage', 'Tale', 'Volume']	['Four']	['Munster']	['Regina Maria Roche']			
ocn482476225	Nocturnal visit. A tale. In four volumes. By Maria Regina Roche, author of The Children of the Abbey, Maid of the Hamlet, Viacar of Lansdowne, and Clermont.	Roche, Regina Maria	1800	['Clermont', 'Maid of the hamlet', 'The children of the abbey', 'Vicar of lansdowne']	['Author', 'Tale', 'Visit', 'Volume']	['Four', 'Nocturnal']					
ocm10448517 	Trecothick Bower ; or, the lady of the west country. A tale. In two volumes. By Regina Maria Roche, author of The children of the abbey; Discarded son; Houses of Osma and Almeria; Monastery of St. Colomb; Vicar of Lansdowne, &c. &c.	Roche, Regina Maria	1816	['Discarded Son', 'Houses of Osma and Almeria', 'Monastery of St. Colomb', 'The Children of the Abbey', 'Vicar of Lansdowne']	['Author', 'Country', 'Lady', 'Tale', 'Volume']	['Two', 'West']		['Regina Maria Roche', 'Trecothick Brown']			
ocn482470676	The vicar of Lansdowne; or country quarters. In two volumes. By Regina Maria Roche, author of The Children of the Abbey, Maid of the Hamlet, Clermont, &c.	Roche, Regina Maria	1802	['Clermont', 'Maid of the Hamlet', 'The Children of the Abbey']	['Author', 'Quarter', 'Vicar', 'Volume']	['Country', 'Two']	['Landsdowne']	['Regina Maria Roche']			
ocm18056772	The balance of comfort; or the old maid and married woman. A novel. In three volumes. By Mrs. Ross, author of The marchioness, The cousins, Family estate, Modern Calypso, Paired-not matched, Strangers of Lindenfeldt, France and England, &c.	Ross	1817	['Family Estate', 'France and England', 'Modern Calypso', 'Paired&#x2014;-Not Matched', 'Strangers of Lidenfeldt', 'The Cousins', 'The Marchioness']	['Author', 'Balance', 'Comfort', 'Maid', 'Mrs.', 'Novel', 'Volume', 'Woman']	['Married', 'Old', 'Three']		['Ross']			
ocm07027666 	The marchioness!!! Or, ""the matured enchantress."" In three volumes. By Lady ---	Ross	1813		['Enchantress', 'Lady', 'Marchioness', 'Volume']	['Matured', 'Three']					
ocm13310562 	Ringstead abbey; or, the stranger's grave. With other tales. By J. A. Sargant, author of ""A life of Archbishop Cranmer,"" &c. &c.	Sargant, J. A	1830	['A Life of Archbishop Cranmer']	['Author', 'Grave', 'Stranger', 'Tale']	['Other']	['Ringstead Abbey']	['J. A. Sargant']			
ocn892596217	Bardouc; or, the goat-herd of Mount Taurus: an eastern tale. Translated from the French of Adrien de Sarrazin.	Sarrazin, Adrien de	1815		['French', 'Goat-herd', 'Tale']	['Eastern']	['Mount Taurus']	['Adrien de Sarrazin', 'Bardouc']	['Translate']		
ocm50917140 	Thornton abbey: a series of letters on religious subjects. Vol. I.	Satchel, John	1806		['Abbey', 'Letter', 'Series', 'Subject', 'Volume']	['Religious']	['Thornton']				
ocm13312753 	Truckleborough Hall; a novel. In three volumes.	Scargill, William Pitt	1827		['Novel', 'Volume']	['Three']	['Truckleborough Hall']				
ocm07032578 	Winter tales, or European nights entertainments by Maria Scott.	Scott, Maria	1825		['Entertainment', 'Night', 'Tale']	['European', 'Winter']		['Maria Scott']	['Edit']		
ocm38981912 	The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c.	Scott, Walter	1822	['Kenilworth', 'Waverley']	['Author', 'Fortune']			['Nigel']			
ocn191257087	The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c.	Scott, Walter	1822	['Kenilworth', 'Waverley']	['Author', 'Fortune']			['Nigel']			
ocm25074779 	The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc.	Scott, Walter	1822	['Kenilworth', 'Waverley']	['Fortune']			['Nigel']			
ocm04635045 	The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I.	Scott, Walter	1822	['Ivanhoe', 'Waverly']	['Author', 'Fortune', 'Romance', 'Volume']	['Two']		['Nigel']			
ocn265013947	Siberian anecdotes, a novel. In three volumes. Containing real histories and living characters.		1783		['Anecdote', 'Character', 'History', 'Novel', 'Volume']	['Living', 'Real', 'Siberian', 'Three']			['Contain']		
ocm08634631 	The ruling passion. A comic story, of the sixteenth century. Revived, revised, and edited, by Philip Francis Sidney, author of ""The hermit in York,"" and various other popular works.	Sidney, Philip Francis	1821	['The Hermit in York']	['Author', 'Century', 'Passion', 'Story', 'Work']	['Comic', 'Other', 'Popular', 'Ruling', 'Sixteenth', 'Various']		['Philip Francis Sidney']	['Edit', 'Revise', 'Revive']		
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	Smith, Charlotte	1794		['Man', 'Novel', 'Volume']	['Four']		['Charlotte Smith']	['Banish']		
ocm07075706 	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1791		['Novel', 'Volume']	['Four']		['Celestina', 'Charlotte Smith']			
ocm07075724 	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte	1792		['Novel', 'Volume']	['Three']		['Charlotte Smith', 'Desmond']			
ocm07085107 	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1788		['Castle', 'Orphan', 'Volume']	['Four']		['Charlotte Smith', 'Emmeline']			
