id	author name	title catalog	pub date
440252		The Travels and adventures of William Bingfield, Esq. : containing, as surprizing a fluctuation of circumstances, both by sea and land, as ever befel one man : with an accurate account of the shape, nature, and properties of that most furious, and amazing animal, the dog-bird : printed from his own manuscript : with a beautiful frontispiece.	1753
440253	Freeman, William	Letters on several occasions / by the late Sir William Freeman; To which some account of the author is prefixed.	1757
440254		The travels of Zoraster, King of the Bactrians : composed chiefly for the instruction of a young prince.	1753
440255		Admonitions from the dead : in epistles to the living, addressed by certain spirits of both sexes, to their friends or enemies on earth, with a view either to condemn or justify their conduct while alive, and to promote the cause of religion and moral virtue.	1754
440256	La Place, Pierre Antoine de	Agreeable ugliness, or, The triumph of the graces :  exemplified in the real life and fortunes of a young lady of some distinction.	1754
440257		Court intrigues, or The secret history of Ardelisa : a story founded on facts, and illustrated with anecdotes of persons in real life.	1759
440258		The life and adventures of Bampfylde-Moore Carew, commonly called the king of the beggars being an impartial account of his life ... with his travels twice through great part of America: giving a particular account of the origin, government, laws, and customs of the gipsies; with the method of electing their king and a dictionary of the cant language used by the mendicants.	1788
440260	Fielding, Sarah	The history of Betty Barnes : in two volumes.	1753
440261	Kidgell, John	The card.	1755
440263	Kidgell, John	The card ...	1755
440265	Kidgell, John	The card...	1755
440266	Charke, Charlotte	A narrative of the life of Mrs. Charlotte Charke, (youngest daughter of Colley Cibber, esq.) ... /  written by herself.	1755
440267	Charke, Charlotte	A narrative of the life of Mrs. Charlotte Charke, (youngest daughter of Colley Cibber, esq.) ... / written by herself.	1755
440268	Caraccioli, Charles	Chiron, or, The mental optician	1758
440269	Collet, John	Chit-chat, or, Natural characters, and the manners of real life : represented in a series of interesting adventures.	1755
440271	Swift, Jonathan	Travels into several remote nations of the world / By Lemuel Gulliver first a surgeon, and then a captain of several ships...	1755
440272	Swift, Jonathan	Travels into several remote nations of the world / By Lemuel Gulliver first a surgeon, and then a captain of several ships...	1755
440273	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	1751
440275	Behn, Aphra	Memoirs of the court of the king of Bantam.	1718
440276	Behn, Aphra	The adventure of the black lady.	1718
440277	Behn, Aphra	[Novels]	1700
440278	Behn, Aphra	[Novels]	1700
440279	Behn, Aphra	The fair jilt; or, Prince Tarquin.	1718
440280	Behn, Aphra	The history of Oroonoko; or the royal slave.	1718
440281	Behn, Aphra	The lover\\\'s watch; or, the art of making love: being rules for courtship for every hour of the day and night.	1718
440282	Behn, Aphra	The lucky mistake.	1718
440283	Behn, Aphra	The nun; or, the perjured beauty.	1718
440284	Behn, Aphra	[Novels]	1700
440286	Behn, Aphra	[Novels]	1700
440287	Behn, Aphra		1700
440288	Behn, Aphra	Agnes de castro; or, the force of generous love.	1718
440289	Behn, Aphra	The ladies looking-glass to dress themselves by; or, the whole art of charming all mankind.	1718
440291	Le Camus, Antoine	Abdeker, or, The art of preserving beauty :  translated from an Arabic manuscript.	1754
440298	Goodall, William	The adventures of Capt. Greenland: written in imitation of all those wise, learned, witty, and humorous authors, who either already have, or hereafter may write in the same stile and manner.	1752
440299		Clio, or, A secret history of the life and amours of the late celebrated Mrs. S---n---m / written by herself in a letter to Hillarius.	1752
440300		Constantia, or, A true picture of human life represented in fifteen evening conversations after the manner of Boccace : in two volumes : to which is prefixed, a short discourse on novel writing.	1751
440301	Smollet, Tobias	The adventures of Ferdinand Count Fathom  By the author of Roderick Random ; In two volumes.	1753
440302	Smollet, Tobias	The adventures of Ferdinand Count Fathom  By the author of Roderick Random ; In two volumes.	1753
440303	Fielding, Sarah	Familiar letters between the principal characters in David Simple and some others  being a sequel to his adventures : to which is added, A vision / by the author of David Simple.	1752
440304	Fielding, Sarah	The adventures of David Simple, volume the last  in which his history is concluded.	1753
440306		The History of Fanny Seymour.	1753
440307	Rowe, Elizabeth Singer	Friendship in death : in twenty letters from the dead to the living : to which are added, Letters moral and entertaining, in prose and verse / by Mrs. Elizabeth Rowe.	1750
440309	Behn, Aphra	[Novels]	1718
440310	Wollaston, George	The life and history of a pilgrim : a narrative founded on fact / by George Wollaston.	1753
440311	Wollaston, George	The life and history of a pilgrim  by G--- W----.	1753
440312	Fielding, Sarah	The history of Betty Barnes  in two volumes.	1753
440317	Chaigneau, William,	The history of Jack Connor.	1752
440319		Letters from Julia, the daughter of Augustus, to Ovid. A manuscript discovered at Herculaneum. Translated from a copy of the original. To which is annexed, The lady and the sylph. A visionary tale.	1753
440325	Paltock, Robert	Memoirs of the life of Parnese, a Spanish lady of vast fortune : written by herself : shewing the irresistable force of education : with a true account of the hardships she suffered, in man\\\'s apparel, for eight years in different countries in the prosecution of a virtuous amour with Rockbartez, her escape from slavery with Sarpeta, her master\\\'s daughter, their flight into Persia, her accidental marriage there to Rockbartez, and return : interspersed with the story of Beaumont and Sarpeta / translated from the Spanish manuscript by R.P., gent.	1751
440326	La Solle, Henri-Fran√ßois de,	Memoirs of a man of pleasure,  or The adventures of Versorand.	1751
440327	Cleland, John	Memoirs of a Coxcomb.	1751
440328	La Solle, Henri-Fran√ßois de,	Memoirs of a man of pleasure :  or The adventures of Versorand.  v.1, v. 2.	1751
440329		Memoirs of the life and actions of Charles Osborn, Esq., natural son of the E--l of A------e containing an account of his polite education, his loss of a vast estate left him by his father, his distress, till relieved by an unknown lady, by whom he had seven children before he ever saw her, his extravagancies, his eight several marriages, his intrigues, his turning priest, with the vast fluctuation of his fortune, till resolving to live soberly, he not only married the unknown lady, but became possessed of the great estate he had lost, and made restitution / written by himself in the decline of life.	1752
440330		The Memoirs of Fidelio and Harriot wherein the contrast between virtue and vice is fully exhibited from a real fact transacted in the year 1720 : preserved in the original manuscript of Mrs. Harvey.	1753
440331	CrÈbillon, Claude-Prosper Jolyot de	The wanderings of the heart and mind, or, the memoirs of Mr. de Meilcour translated from the French of Mr. de Crebillon the son.	1751
440335	Wollstonecraft, Mary	Original stories, from real life : with conversations, calculated to regulate the affections, and form the mind to truth and goodness.	1788
440337	Behn, Aphra	Memoirs of the court of the king of Bantam.	1718
440338	Behn, Aphra	The adventure of the black lady.	1718
440339	Behn, Aphra	[Novels]	1700
440340	Behn, Aphra	[Novels]	1700
440341	Behn, Aphra	The fair jilt; or, Prince Tarquin.	1718
440342	Behn, Aphra	The history of Oroonoko; or the royal slave.	1718
440343	Behn, Aphra	The lover\\\'s watch; or, the art of making love: being rules for courtship for every hour of the day and night.	1718
440344	Behn, Aphra	The lucky mistake.	1718
440345	Behn, Aphra	The nun; or, the perjured beauty.	1718
440346	Behn, Aphra	[Novels]	1700
440350	Behn, Aphra	[Novels]	1700
440351	Behn, Aphra		1700
440352	Behn, Aphra	Agnes de castro; or, the force of generous love.	1718
440353	Behn, Aphra	The ladies looking-glass to dress themselves by; or, the whole art of charming all mankind.	1718
440355	Le Camus, Antoine	Abdeker, or, The art of preserving beauty :  translated from an Arabic manuscript.	1754
440362	Goodall, William	The adventures of Capt. Greenland: written in imitation of all those wise, learned, witty, and humorous authors, who either already have, or hereafter may write in the same stile and manner.	1752
440363		Clio, or, A secret history of the life and amours of the late celebrated Mrs. S---n---m / written by herself in a letter to Hillarius.	1752
440364		Constantia, or, A true picture of human life represented in fifteen evening conversations after the manner of Boccace : in two volumes : to which is prefixed, a short discourse on novel writing.	1751
440365	Smollet, Tobias	The adventures of Ferdinand Count Fathom  By the author of Roderick Random ; In two volumes.	1753
